Date,close,year,month,dom,day_name,month_name,dow,eom,days_to_eom,wom,returns,cum_returns,returns0
2017-06-19,2453.46,2017,6,19,Monday,June,0,2017-06-30,-11.0,3,0.008312558992557229,0.5404683925888856,0.00834720424141544
2017-06-20,2437.03,2017,6,20,Tuesday,June,1,2017-06-30,-10.0,3,-0.0067191883898738425,0.5337492041990117,-0.006696665117833511
2017-06-21,2435.61,2017,6,21,Wednesday,June,2,2017-06-30,-9.0,3,-0.0005828462764325693,0.5331663579225792,-0.0005826764545369123
2017-06-22,2434.5,2017,6,22,Thursday,June,3,2017-06-30,-8.0,4,-0.00045584186772806845,0.5327105160548511,-0.00045573798760889517
2017-06-23,2438.3,2017,6,23,Friday,June,4,2017-06-30,-7.0,4,0.0015596785299303306,0.5342701945847814,0.0015608954610804027
2017-06-26,2439.07,2017,6,26,Monday,June,0,2017-06-30,-4.0,4,0.0003157439383913996,0.5345859385231728,0.00031579379075585834
2017-06-27,2419.38,2017,6,27,Tuesday,June,1,2017-06-30,-3.0,4,-0.008105510111855452,0.5264804284113174,-0.008072749039592986
2017-06-28,2440.69,2017,6,28,Wednesday,June,2,2017-06-30,-2.0,4,0.008769477216596933,0.5352499056279143,0.0088080417296994
2017-06-29,2419.7,2017,6,29,Thursday,June,3,2017-06-30,-1.0,5,-0.00863722067177175,0.5266126849561426,-0.008600027041533398
2017-06-30,2423.41,2017,6,30,Friday,June,4,2017-06-30,0.0,5,0.001532073698797376,0.5281447586549399,0.0015332479232963436
2017-07-03,2429.01,2017,7,3,Monday,July,0,2017-07-31,-28.0,1,0.0023081276913972104,0.5304528863463371,0.0023107934687074394
2017-07-05,2432.54,2017,7,5,Wednesday,July,2,2017-07-31,-26.0,1,0.0014522119983846338,0.5319050983447218,0.0014532669688471778
2017-07-06,2409.75,2017,7,6,Thursday,July,3,2017-07-31,-25.0,1,-0.009412971248548452,0.5224921270961733,-0.00936880791271677
2017-07-07,2425.18,2017,7,7,Friday,July,4,2017-07-31,-24.0,1,0.006382740756956551,0.5288748678531299,0.006403153854134258
2017-07-10,2427.43,2017,7,10,Monday,July,0,2017-07-31,-21.0,2,0.0009273360773853767,0.5298022039305152,0.0009277661864273146
2017-07-11,2425.53,2017,7,11,Tuesday,July,1,2017-07-31,-20.0,2,-0.0007830273058413439,0.5290191766246739,-0.0007827208199616686
2017-07-12,2443.25,2017,7,12,Wednesday,July,2,2017-07-31,-19.0,2,0.007279063026366828,0.5362982396510407,0.007305619802682184
2017-07-13,2447.83,2017,7,13,Thursday,July,3,2017-07-31,-18.0,2,0.0018727975574499567,0.5381710372084907,0.00187455233807432
2017-07-14,2459.27,2017,7,14,Friday,July,4,2017-07-31,-17.0,2,0.004662640144142749,0.5428336773526334,0.0046735271648765675
2017-07-17,2459.14,2017,7,17,Monday,July,0,2017-07-31,-14.0,3,-5.286261211612242e-05,0.5427808147405173,-5.286121491343554e-05
2017-07-18,2460.61,2017,7,18,Tuesday,July,1,2017-07-31,-13.0,3,0.0005975913588072146,0.5433784060993245,0.0005977699520971491
2017-07-19,2473.83,2017,7,19,Wednesday,July,2,2017-07-31,-12.0,3,0.005358270292070699,0.5487366763913952,0.0053726514969865136
2017-07-20,2473.45,2017,7,20,Thursday,July,3,2017-07-31,-11.0,3,-0.0001536197671230255,0.5485830566242722,-0.00015360796821128897
2017-07-21,2472.54,2017,7,21,Friday,July,4,2017-07-31,-10.0,3,-0.0003679748686389317,0.5482150817556333,-0.0003679071741898854
2017-07-24,2469.91,2017,7,24,Monday,July,0,2017-07-31,-7.0,4,-0.0010642496123312029,0.5471508321433021,-0.0010636834995592093
2017-07-25,2477.13,2017,7,25,Tuesday,July,1,2017-07-31,-6.0,4,0.002918919243124485,0.5500697513864266,0.002923183435833865
2017-07-26,2477.83,2017,7,26,Wednesday,July,2,2017-07-31,-5.0,4,0.00028254516874248736,0.550352296555169,0.0002825850883885206
2017-07-27,2475.42,2017,7,27,Thursday,July,3,2017-07-31,-4.0,4,-0.0009730985474876164,0.5493791980076814,-0.0009726252406339064
2017-07-28,2472.1,2017,7,28,Friday,July,4,2017-07-31,-3.0,4,-0.0013420867417748283,0.5480371112659066,-0.0013411865461215866
2017-07-31,2470.3,2017,7,31,Monday,July,0,2017-07-31,0.0,5,-0.0007283910972732954,0.5473087201686333,-0.0007281258848751415
2017-08-01,2476.35,2017,8,1,Tuesday,August,1,2017-08-31,-30.0,1,0.0024461011054492943,0.5497548212740826,0.002449095251588762
2017-08-02,2477.57,2017,8,2,Wednesday,August,2,2017-08-31,-29.0,1,0.0004925392516081928,0.5502473605256908,0.0004926605689827834
2017-08-03,2472.16,2017,8,3,Thursday,August,3,2017-08-31,-28.0,1,-0.0021859786914877333,0.548061381834203,-0.0021835911800677232
2017-08-04,2476.83,2017,8,4,Friday,August,4,2017-08-31,-27.0,1,0.0018872543230461503,0.5499486361572492,0.0018890363083294837
2017-08-07,2480.91,2017,8,7,Monday,August,0,2017-08-31,-24.0,1,0.001645911613383788,0.551594547770633,0.001647266869345021
2017-08-08,2474.92,2017,8,8,Tuesday,August,1,2017-08-31,-23.0,2,-0.0024173560904774405,0.5491771916801556,-0.002414436638168982
2017-08-09,2474.02,2017,8,9,Wednesday,August,2,2017-08-31,-22.0,2,-0.0003637142539298921,0.5488134774262257,-0.0003636481179190021
2017-08-10,2438.21,2017,8,10,Thursday,August,3,2017-08-31,-21.0,2,-0.014580194485226627,0.534233282940999,-0.01447441815345063
2017-08-11,2441.32,2017,8,11,Friday,August,4,2017-08-31,-20.0,2,0.0012747131060235617,0.5355079960470226,0.0012755258980974293
2017-08-14,2465.84,2017,8,14,Monday,August,0,2017-08-31,-17.0,2,0.009993643603759317,0.5455016396507819,0.01004374682548792
2017-08-15,2464.61,2017,8,15,Tuesday,August,1,2017-08-31,-16.0,3,-0.0004989402693533762,0.5450026993814285,-0.0004988158193557357
2017-08-16,2468.11,2017,8,16,Wednesday,August,2,2017-08-31,-15.0,3,0.0014190955851409726,0.5464217949665695,0.0014201029777529683
2017-08-17,2430.01,2017,8,17,Thursday,August,3,2017-08-31,-14.0,3,-0.015557302982010413,0.5308644919845591,-0.015436913265616137
2017-08-18,2425.55,2017,8,18,Friday,August,4,2017-08-31,-13.0,3,-0.0018370697733356423,0.5290274222112235,-0.0018353833934839914
2017-08-21,2428.37,2017,8,21,Monday,August,0,2017-08-31,-10.0,3,0.001161947587631218,0.5301893697988547,0.0011626229102676966
2017-08-22,2452.51,2017,8,22,Tuesday,August,1,2017-08-31,-9.0,4,0.009891739536413091,0.5400811093352678,0.009940824503679613
2017-08-23,2444.04,2017,8,23,Wednesday,August,2,2017-08-31,-8.0,4,-0.0034595821335070553,0.5366215272017607,-0.003453604674394928
2017-08-24,2438.97,2017,8,24,Thursday,August,3,2017-08-31,-7.0,4,-0.002076588752393249,0.5345449384493675,-0.002074434133647607
2017-08-25,2443.05,2017,8,25,Friday,August,4,2017-08-31,-6.0,4,0.001671439670407615,0.5362163781197751,0.0016728373042720346
2017-08-28,2444.24,2017,8,28,Monday,August,0,2017-08-31,-3.0,4,0.0004869774552016537,0.5367033555749767,0.00048709604797259054
2017-08-29,2446.3,2017,8,29,Tuesday,August,1,2017-08-31,-2.0,5,0.0008424428066566847,0.5375457983816334,0.0008427977612674997
2017-08-30,2457.59,2017,8,30,Wednesday,August,2,2017-08-31,-1.0,5,0.004604515985120017,0.5421503143667534,0.004615133058087695
2017-08-31,2471.65,2017,8,31,Thursday,August,3,2017-08-31,0.0,5,0.005704748858195607,0.547855063224949,0.005721051924853171
2017-09-01,2476.55,2017,9,1,Friday,September,4,2017-09-30,-29.0,1,0.001980518815597243,0.5498355820405463,0.0019824813383773066
2017-09-05,2457.85,2017,9,5,Tuesday,September,1,2017-09-30,-25.0,1,-0.007579478568344733,0.5422561034722015,-0.007550826754961659
2017-09-06,2465.54,2017,9,6,Wednesday,September,2,2017-09-30,-24.0,1,0.003123866382146012,0.5453799698543476,0.003128750737433128
2017-09-07,2465.1,2017,9,7,Thursday,September,3,2017-09-30,-23.0,1,-0.00017847581700003445,0.5452014940373475,-0.00017845989113951521
2017-09-08,2461.43,2017,9,8,Friday,September,4,2017-09-30,-22.0,2,-0.0014898927557061015,0.5437116012816414,-0.001488783416494277
2017-09-11,2488.11,2017,9,11,Monday,September,0,2017-09-30,-19.0,2,0.01078090425084266,0.5544925055324841,0.01083922760346634
2017-09-12,2496.48,2017,9,12,Tuesday,September,1,2017-09-30,-18.0,2,0.0033583535924837093,0.5578508591249678,0.003363999180100441
2017-09-13,2498.37,2017,9,13,Wednesday,September,2,2017-09-30,-17.0,2,0.0007567795189853399,0.5586076386439531,0.0007570659488558285
2017-09-14,2495.62,2017,9,14,Thursday,September,3,2017-09-30,-16.0,2,-0.001101323902514828,0.5575063147414383,-0.0011007176679195263
2017-09-15,2500.23,2017,9,15,Friday,September,4,2017-09-30,-15.0,3,0.0018455323152091196,0.5593518470566474,0.0018472363580994688
2017-09-18,2503.87,2017,9,18,Monday,September,0,2017-09-30,-12.0,3,0.001454807314798856,0.5608066543714463,0.0014558660603223306
2017-09-19,2506.65,2017,9,19,Tuesday,September,1,2017-09-30,-11.0,3,0.0011096653781503818,0.5619163197495967,0.0011102812845715793
2017-09-20,2508.24,2017,9,20,Wednesday,September,2,2017-09-30,-10.0,3,0.0006341116368568933,0.5625504313864536,0.0006343127281429606
2017-09-21,2500.6,2017,9,21,Thursday,September,3,2017-09-30,-9.0,3,-0.0030506088934592057,0.5594998224929943,-0.003045960514145296
2017-09-22,2502.22,2017,9,22,Friday,September,4,2017-09-30,-8.0,4,0.0006476347566470864,0.5601474572496414,0.0006478445173156988
2017-09-25,2496.66,2017,9,25,Monday,September,0,2017-09-30,-5.0,4,-0.002224499204925401,0.557922958044716,-0.002222026840165925
2017-09-26,2496.84,2017,9,26,Tuesday,September,1,2017-09-30,-4.0,4,7.209372187055862e-05,0.5579950517665866,7.209632068461147e-05
2017-09-27,2507.04,2017,9,27,Wednesday,September,2,2017-09-30,-3.0,4,0.00407684202160663,0.5620718937881932,0.004085163646849521
2017-09-28,2510.06,2017,9,28,Thursday,September,3,2017-09-30,-2.0,4,0.0012038828664966417,0.5632757766546899,0.0012046078243665992
2017-09-29,2519.36,2017,9,29,Friday,September,4,2017-09-30,-1.0,5,0.0036982437735080254,0.5669740204281979,0.0037050907149631662
2017-10-02,2529.12,2017,10,2,Monday,October,0,2017-10-31,-29.0,1,0.0038665151329828618,0.5708405355611808,0.0038739997459671383
2017-10-03,2534.58,2017,10,3,Tuesday,October,1,2017-10-31,-28.0,1,0.002156526696299288,0.57299706225748,0.002158853672423522
2017-10-04,2537.74,2017,10,4,Wednesday,October,2,2017-10-31,-27.0,1,0.001245978332918618,0.5742430405903987,0.0012467548864110167
2017-10-05,2552.07,2017,10,5,Thursday,October,3,2017-10-31,-26.0,1,0.0056308733972807445,0.5798739139876794,0.005646756562926125
2017-10-06,2549.33,2017,10,6,Friday,October,4,2017-10-31,-25.0,1,-0.0010742150246922932,0.5787996989629871,-0.0010736382622734686
2017-10-09,2544.73,2017,10,9,Monday,October,0,2017-10-31,-22.0,2,-0.001806025547531398,0.5769936734154557,-0.001804395664743219
2017-10-10,2550.64,2017,10,10,Tuesday,October,1,2017-10-31,-21.0,2,0.002319754070958524,0.5793134274864142,0.002322446782173193
2017-10-11,2555.24,2017,10,11,Wednesday,October,2,2017-10-31,-20.0,2,0.0018018446358105678,0.5811152721222248,0.001803468933287311
2017-10-12,2550.93,2017,10,12,Thursday,October,3,2017-10-31,-19.0,2,-0.0016881541443298786,0.5794271179778949,-0.0016867300136190755
2017-10-13,2553.17,2017,10,13,Friday,October,4,2017-10-31,-18.0,2,0.0008777258062382387,0.5803048437841332,0.0008781111202582625
2017-10-16,2557.64,2017,10,16,Monday,October,0,2017-10-31,-15.0,3,0.001749233933479033,0.5820540777176122,0.0017507647356032052
2017-10-17,2559.36,2017,10,17,Tuesday,October,1,2017-10-31,-14.0,3,0.0006722689328819698,0.5827263466504942,0.0006724949562879612
2017-10-18,2561.26,2017,10,18,Wednesday,October,2,2017-10-31,-13.0,3,0.0007420976706713489,0.5834684443211655,0.0007423730932734074
2017-10-19,2562.1,2017,10,19,Thursday,October,3,2017-10-31,-12.0,3,0.0003279098121256041,0.5837963541332911,0.0003279635804251946
2017-10-20,2575.21,2017,10,20,Friday,October,4,2017-10-31,-11.0,3,0.005103849469401567,0.5889002036026927,0.005116896296007312
2017-10-23,2564.98,2017,10,23,Monday,October,0,2017-10-31,-8.0,4,-0.003980402867081345,0.5849198007356113,-0.0039724915637947555
2017-10-24,2569.13,2017,10,24,Tuesday,October,1,2017-10-31,-7.0,4,0.0016166388736671422,0.5865364396092785,0.0016179463387628878
2017-10-25,2557.15,2017,10,25,Wednesday,October,2,2017-10-31,-6.0,4,-0.004673963111462065,0.5818624764978164,-0.004663057143858063
2017-10-26,2560.4,2017,10,26,Thursday,October,3,2017-10-31,-5.0,4,0.0012701392021270408,0.5831326156999435,0.0012709461705413538
2017-10-27,2581.07,2017,10,27,Friday,October,4,2017-10-31,-4.0,4,0.008040545353815709,0.5911731610537592,0.008072957350414134
2017-10-30,2572.83,2017,10,30,Monday,October,0,2017-10-31,-1.0,5,-0.0031975812572380136,0.5879755797965212,-0.0031924744388955872
2017-10-31,2575.26,2017,10,31,Tuesday,October,1,2017-10-31,0.0,5,0.0009440395099815646,0.5889196193065027,0.0009444852555358096
2017-11-01,2579.36,2017,11,1,Wednesday,November,2,2017-11-30,-29.0,1,0.0015908062532812295,0.590510425559784,0.001592072256781707
2017-11-02,2579.85,2017,11,2,Thursday,November,3,2017-11-30,-28.0,1,0.0001899515629224524,0.5907003771227064,0.00018996960486306058
2017-11-03,2587.84,2017,11,3,Friday,November,4,2017-11-30,-27.0,1,0.0030922932168460093,0.5937926703395524,0.0030970792875555375
2017-11-06,2591.13,2017,11,6,Monday,November,0,2017-11-30,-24.0,1,0.0012705230741127949,0.5950631934136652,0.0012713305304810074
2017-11-07,2590.64,2017,11,7,Tuesday,November,1,2017-11-30,-23.0,1,-0.00018912456610831185,0.5948740688475569,-0.00018910668318461443
2017-11-08,2594.38,2017,11,8,Wednesday,November,2,2017-11-30,-22.0,2,0.0014426176364308319,0.5963166864839877,0.0014436587098169973
2017-11-09,2584.62,2017,11,9,Thursday,November,3,2017-11-30,-21.0,2,-0.003769071849442085,0.5925476146345456,-0.003761977813581785
2017-11-10,2582.3,2017,11,10,Friday,November,4,2017-11-30,-20.0,2,-0.0008980205445068279,0.5916495940900388,-0.0008976174447306029
2017-11-13,2584.84,2017,11,13,Monday,November,0,2017-11-30,-17.0,2,0.0009831358177203597,0.5926327299077592,0.0009836192541532451
2017-11-14,2578.87,2017,11,14,Tuesday,November,1,2017-11-30,-16.0,2,-0.0023122919993499025,0.5903204379084093,-0.002309620711533511
2017-11-15,2564.62,2017,11,15,Wednesday,November,2,2017-11-30,-15.0,3,-0.005540998994613133,0.5847794389137961,-0.005525675974360822
2017-11-16,2585.64,2017,11,16,Thursday,November,3,2017-11-30,-14.0,3,0.008162740022441106,0.5929421789362372,0.008196146017733552
2017-11-17,2578.85,2017,11,17,Friday,November,4,2017-11-30,-13.0,3,-0.0026294963926014603,0.5903126825436358,-0.0026260422951377427
2017-11-20,2582.14,2017,11,20,Monday,November,0,2017-11-30,-10.0,3,0.0012749493588080085,0.5915876319024438,0.001275762452255913
2017-11-21,2599.03,2017,11,21,Tuesday,November,1,2017-11-30,-9.0,3,0.006519786005639183,0.598107417908083,0.006541086075890767
2017-11-22,2597.08,2017,11,22,Wednesday,November,2,2017-11-30,-8.0,4,-0.0007505615129561605,0.5973568563951268,-0.0007502799121211767
2017-11-24,2602.42,2017,11,24,Friday,November,4,2017-11-30,-6.0,4,0.0020540443802277153,0.5994109007753545,0.002056155374497548
2017-11-27,2601.42,2017,11,27,Monday,November,0,2017-11-30,-3.0,4,-0.00038433157526274186,0.5990265692000918,-0.0003842577293442506
2017-11-28,2627.04,2017,11,28,Tuesday,November,1,2017-11-30,-2.0,4,0.009800287295721688,0.6088268564958135,0.00984846737551015
2017-11-29,2626.07,2017,11,29,Wednesday,November,2,2017-11-30,-1.0,5,-0.00036930504445020773,0.6084575514513633,-0.00036923685973555553
2017-11-30,2647.58,2017,11,30,Thursday,November,3,2017-11-30,0.0,5,0.008157583185788297,0.6166151346371516,0.008190946928299692
2017-12-01,2642.22,2017,12,1,Friday,December,4,2017-12-31,-30.0,1,-0.0020265423397498594,0.6145885922974017,-0.00202449028924534
2017-12-04,2639.44,2017,12,4,Monday,December,0,2017-12-31,-27.0,1,-0.0010526994379516097,0.6135358928594501,-0.0010521455442770167
2017-12-05,2629.57,2017,12,5,Tuesday,December,1,2017-12-31,-26.0,1,-0.003746438721674572,0.6097894541377755,-0.003739429575970621
2017-12-06,2629.27,2017,12,6,Wednesday,December,2,2017-12-31,-25.0,1,-0.00011409360251590783,0.6096753605352596,-0.00011408709408766704
2017-12-07,2636.98,2017,12,7,Thursday,December,3,2017-12-31,-24.0,1,0.0029280818451757895,0.6126034423804354,0.0029323728639507607
2017-12-08,2651.5,2017,12,8,Friday,December,4,2017-12-31,-23.0,2,0.005491194628844731,0.6180946370092801,0.005506298872194781
2017-12-11,2659.99,2017,12,11,Monday,December,0,2017-12-31,-20.0,2,0.0031968457929973937,0.6212914828022775,0.0032019611540636816
2017-12-12,2664.11,2017,12,12,Tuesday,December,1,2017-12-31,-19.0,2,0.0015476797289268873,0.6228391625312044,0.0015488780033008354
2017-12-13,2662.85,2017,12,13,Wednesday,December,2,2017-12-31,-18.0,2,-0.00047306532187096906,0.6223660972093334,-0.0004729534441145766
2017-12-14,2652.01,2017,12,14,Thursday,December,3,2017-12-31,-17.0,2,-0.004079134739528811,0.6182869624698046,-0.004070826370242253
2017-12-15,2675.81,2017,12,15,Friday,December,4,2017-12-31,-16.0,3,0.00893429519491562,0.6272212576647203,0.008974325134520456
2017-12-18,2690.16,2017,12,18,Monday,December,0,2017-12-31,-13.0,3,0.005348533148324286,0.6325697908130445,0.005362862086620401
2017-12-19,2681.47,2017,12,19,Tuesday,December,1,2017-12-31,-12.0,3,-0.0032355197885935993,0.6293342710244509,-0.003230291135099761
2017-12-20,2679.25,2017,12,20,Wednesday,December,2,2017-12-31,-11.0,3,-0.0008282469992488828,0.6285060240252021,-0.0008279040973793172
2017-12-21,2684.57,2017,12,21,Thursday,December,3,2017-12-31,-10.0,3,0.001983661548850435,0.6304896855740525,0.0019856303069889503
2017-12-22,2683.34,2017,12,22,Friday,December,4,2017-12-31,-9.0,4,-0.0004582789284945932,0.6300314066455579,-0.0004581739347455649
2017-12-26,2680.5,2017,12,26,Tuesday,December,1,2017-12-31,-5.0,4,-0.0010589429458702782,0.6289724636996876,-0.0010583824636460903
2017-12-27,2682.62,2017,12,27,Wednesday,December,2,2017-12-31,-4.0,4,0.000790584626270352,0.629763048325958,0.00079089722066783
2017-12-28,2687.54,2017,12,28,Thursday,December,3,2017-12-31,-3.0,4,0.001832348152224661,0.6315953964781826,0.0018340279279212002
2017-12-29,2673.61,2017,12,29,Friday,December,4,2017-12-31,-2.0,5,-0.005196657936668458,0.6263987385415142,-0.005183178668968558
2018-01-02,2695.81,2018,1,2,Tuesday,January,1,2018-01-31,-29.0,1,0.008269096661867259,0.6346678352033814,0.008303380074131894
2018-01-03,2713.06,2018,1,3,Wednesday,January,2,2018-01-31,-28.0,1,0.006378433382130844,0.6410462685855123,0.006398818907860759
2018-01-04,2723.99,2018,1,4,Thursday,January,3,2018-01-31,-27.0,1,0.004020568037294225,0.6450668366228065,0.004028661363921104
2018-01-05,2743.15,2018,1,5,Friday,January,4,2018-01-31,-26.0,1,0.007009177903581687,0.6520760145263882,0.007033799683552555
2018-01-08,2747.71,2018,1,8,Monday,January,0,2018-01-31,-23.0,2,0.0016609423836406734,0.6537369569100289,0.0016623225124401397
2018-01-09,2751.29,2018,1,9,Tuesday,January,1,2018-01-31,-22.0,2,0.0013020551030287209,0.6550390120130576,0.0013029031448006378
2018-01-10,2748.23,2018,1,10,Wednesday,January,2,2018-01-31,-21.0,2,-0.0011128245067881792,0.6539261875062694,-0.0011122055472160275
2018-01-11,2767.56,2018,1,11,Thursday,January,3,2018-01-31,-20.0,2,0.007008997490407509,0.6609351849966769,0.007033618001404562
2018-01-12,2786.24,2018,1,12,Friday,January,4,2018-01-31,-19.0,2,0.006726951075669341,0.6676621360723463,0.006749627831013516
2018-01-16,2776.42,2018,1,16,Tuesday,January,1,2018-01-31,-15.0,3,-0.0035306886277952643,0.664131447444551,-0.0035244630756861017
2018-01-17,2802.56,2018,1,17,Wednesday,January,2,2018-01-31,-14.0,3,0.009370957160522941,0.6735024046050739,0.009415002053003496
2018-01-18,2798.03,2018,1,18,Thursday,January,3,2018-01-31,-13.0,3,-0.0016176870607855776,0.6718847175442884,-0.001616379310344751
2018-01-19,2810.3,2018,1,19,Friday,January,4,2018-01-31,-12.0,3,0.004375641082824622,0.676260358627113,0.004385228178396927
2018-01-22,2832.97,2018,1,22,Monday,January,0,2018-01-31,-9.0,4,0.008034392098314136,0.6842947507254271,0.008066754439027823
2018-01-23,2839.13,2018,1,23,Tuesday,January,1,2018-01-31,-8.0,4,0.0021720359026726754,0.6864667866280998,0.002174396481431362
2018-01-24,2837.54,2018,1,24,Wednesday,January,2,2018-01-31,-7.0,4,-0.000560187589407235,0.6859065990386926,-0.0005600307136341964
2018-01-25,2839.25,2018,1,25,Thursday,January,3,2018-01-31,-6.0,4,0.0006024531651585008,0.6865090522038511,0.0006026346765155566
2018-01-26,2872.87,2018,1,26,Friday,January,4,2018-01-31,-5.0,4,0.011771597314994331,0.6982806495188454,0.011841155234656897
2018-01-29,2853.53,2018,1,29,Monday,January,0,2018-01-31,-2.0,5,-0.006754705760661395,0.691525943758184,-0.006731944014173874
2018-01-30,2822.43,2018,1,30,Tuesday,January,1,2018-01-31,-1.0,5,-0.010958608318405894,0.6805673354397781,-0.010898781509218525
2018-01-31,2823.81,2018,1,31,Wednesday,January,2,2018-01-31,0.0,5,0.0004888208887612322,0.6810561563285393,0.0004889403811609849
2018-02-01,2821.98,2018,2,1,Thursday,February,3,2018-02-28,-27.0,1,-0.0006482706810171379,0.6804078856475222,-0.0006480605989779287
2018-02-02,2762.13,2018,2,2,Friday,February,4,2018-02-28,-26.0,1,-0.021436645011316813,0.6589712406362054,-0.021208513171602883
2018-02-05,2648.94,2018,2,5,Monday,February,0,2018-02-28,-23.0,1,-0.04184256124518182,0.6171286793910236,-0.040979244278871785
2018-02-06,2695.14,2018,2,6,Tuesday,February,1,2018-02-28,-22.0,1,0.017290591086863927,0.6344192704778875,0.017440938639606607
2018-02-07,2681.66,2018,2,7,Wednesday,February,2,2018-02-28,-21.0,1,-0.005014145306667217,0.6294051251712203,-0.0050015954644285765
2018-02-08,2581.0,2018,2,8,Thursday,February,3,2018-02-28,-20.0,2,-0.038259085020510675,0.5911460401507096,-0.037536451302551344
2018-02-09,2619.55,2018,2,9,Friday,February,4,2018-02-28,-19.0,2,0.014825626559633598,0.6059716667103432,0.014936071290197583
2018-02-12,2656.0,2018,2,12,Monday,February,0,2018-02-28,-16.0,2,0.013818684318076535,0.6197903510284197,0.013914603653299107
2018-02-13,2662.94,2018,2,13,Tuesday,February,1,2018-02-28,-15.0,2,0.0026095439836835155,0.6223998950121032,0.0026129518072288693
2018-02-14,2698.63,2018,2,14,Wednesday,February,2,2018-02-28,-14.0,2,0.013313461230303858,0.6357133562424071,0.013402479965752168
2018-02-15,2731.2,2018,2,15,Thursday,February,3,2018-02-28,-13.0,3,0.011996836229864805,0.6477101924722719,0.0120690869070601
2018-02-16,2732.22,2018,2,16,Friday,February,4,2018-02-28,-12.0,3,0.00037339249475554226,0.6480835849670274,0.0003734622144111466
2018-02-20,2716.26,2018,2,20,Tuesday,February,1,2018-02-28,-8.0,3,-0.005858531424819624,0.6422250535422078,-0.005841403693699454
2018-02-21,2701.33,2018,2,21,Wednesday,February,2,2018-02-28,-7.0,3,-0.005511689809003073,0.6367133637332048,-0.00549652831466807
2018-02-22,2703.96,2018,2,22,Thursday,February,3,2018-02-28,-6.0,4,0.0009731208529206725,0.6376864845861254,0.0009735944886408721
2018-02-23,2747.3,2018,2,23,Friday,February,4,2018-02-28,-5.0,4,0.01590124602558518,0.6535877306117106,0.016028343614550522
2018-02-26,2779.6,2018,2,26,Monday,February,0,2018-02-28,-2.0,4,0.01168842126055658,0.6652761518722672,0.011756997779638123
2018-02-27,2744.28,2018,2,27,Tuesday,February,1,2018-02-28,-1.0,4,-0.012788286983878905,0.6524878648883883,-0.012706864297021059
2018-02-28,2713.83,2018,2,28,Wednesday,February,2,2018-02-28,0.0,4,-0.01115782419577016,0.6413300406926181,-0.011095806550352139
2018-03-01,2677.67,2018,3,1,Thursday,March,3,2018-03-31,-30.0,1,-0.01341390789066299,0.6279161328019551,-0.013324342350110263
2018-03-02,2691.25,2018,3,2,Friday,March,4,2018-03-31,-29.0,1,0.005058756308713441,0.6329748891106686,0.005071573420174946
2018-03-05,2720.94,2018,3,5,Monday,March,0,2018-03-31,-26.0,1,0.010971639144904621,0.6439465282555732,0.011032048304691067
2018-03-06,2728.12,2018,3,6,Tuesday,March,1,2018-03-31,-25.0,1,0.002635318442213652,0.6465818466977868,0.0026387939462098053
2018-03-07,2726.8,2018,3,7,Wednesday,March,2,2018-03-31,-24.0,1,-0.0004839667770610845,0.6460978799207258,-0.00048384968403136774
2018-03-08,2738.97,2018,3,8,Thursday,March,3,2018-03-31,-23.0,2,0.004453176811945347,0.6505510567326711,0.00446310693853591
2018-03-09,2786.57,2018,3,9,Friday,March,4,2018-03-31,-22.0,2,0.017229511513169093,0.6677805682458402,0.017378795678667736
2018-03-12,2783.02,2018,3,12,Monday,March,0,2018-03-31,-19.0,2,-0.001274779824276706,0.6665057884215635,-0.001273967637633433
2018-03-13,2765.31,2018,3,13,Tuesday,March,1,2018-03-31,-18.0,2,-0.006383924585162681,0.6601218638364008,-0.00636359063175973
2018-03-14,2749.48,2018,3,14,Wednesday,March,2,2018-03-31,-17.0,2,-0.005740941532719646,0.6543809223036812,-0.005724493818052956
2018-03-15,2747.33,2018,3,15,Thursday,March,3,2018-03-31,-16.0,3,-0.0007822719394123823,0.6535986503642688,-0.0007819660444884358
2018-03-16,2752.01,2018,3,16,Friday,March,4,2018-03-31,-15.0,3,0.0017020228353894495,0.6553006731996582,0.0017034720983646334
2018-03-19,2712.92,2018,3,19,Monday,March,0,2018-03-31,-12.0,3,-0.014306008195446474,0.6409946650042118,-0.014204163502312905
2018-03-20,2716.94,2018,3,20,Tuesday,March,1,2018-03-31,-11.0,3,0.0014807014304167865,0.6424753664346285,0.001481798210046792
2018-03-21,2711.93,2018,3,21,Wednesday,March,2,2018-03-31,-10.0,3,-0.0018456884848019328,0.6406296779498266,-0.001843986249236318
2018-03-22,2643.69,2018,3,22,Thursday,March,3,2018-03-31,-9.0,4,-0.025484890016140405,0.6151447879336862,-0.02516289137256489
2018-03-23,2588.26,2018,3,23,Friday,March,4,2018-03-31,-8.0,4,-0.021189833248421053,0.5939549546852652,-0.020966906104724736
2018-03-26,2658.55,2018,3,26,Monday,March,0,2018-03-31,-5.0,4,0.026795026112632847,0.620749980797898,0.0271572407717926
2018-03-27,2612.62,2018,3,27,Tuesday,March,1,2018-03-31,-4.0,4,-0.017427312133270867,0.6033226686646271,-0.017276334844182117
2018-03-28,2605.0,2018,3,28,Wednesday,March,2,2018-03-31,-3.0,4,-0.002920874045064359,0.6004017946195628,-0.0029166124426820428
2018-03-29,2640.87,2018,3,29,Thursday,March,3,2018-03-31,-2.0,5,0.013675733119263178,0.614077527738826,0.01376967370441462
