Date,close,year,month,dom,day_name,month_name,dow,eom,days_to_eom,wom,returns,cum_returns
2017-12-21,2684.57,2017,12,21,Thursday,December,3,2017-12-31,-10.0,3,0.001983661548850435,0.6304896855740525
2017-12-22,2683.34,2017,12,22,Friday,December,4,2017-12-31,-9.0,4,-0.0004582789284945932,0.6300314066455579
2017-12-26,2680.5,2017,12,26,Tuesday,December,1,2017-12-31,-5.0,4,-0.0010589429458702782,0.6289724636996876
2017-12-27,2682.62,2017,12,27,Wednesday,December,2,2017-12-31,-4.0,4,0.000790584626270352,0.629763048325958
2017-12-28,2687.54,2017,12,28,Thursday,December,3,2017-12-31,-3.0,4,0.001832348152224661,0.6315953964781826
2017-12-29,2673.61,2017,12,29,Friday,December,4,2017-12-31,-2.0,5,-0.005196657936668458,0.6263987385415142
2018-01-02,2695.81,2018,1,2,Tuesday,January,1,2018-01-31,-29.0,1,0.008269096661867259,0.6346678352033814
2018-01-03,2713.06,2018,1,3,Wednesday,January,2,2018-01-31,-28.0,1,0.006378433382130844,0.6410462685855123
2018-01-04,2723.99,2018,1,4,Thursday,January,3,2018-01-31,-27.0,1,0.004020568037294225,0.6450668366228065
2018-01-05,2743.15,2018,1,5,Friday,January,4,2018-01-31,-26.0,1,0.007009177903581687,0.6520760145263882
2018-01-08,2747.71,2018,1,8,Monday,January,0,2018-01-31,-23.0,2,0.0016609423836406734,0.6537369569100289
2018-01-09,2751.29,2018,1,9,Tuesday,January,1,2018-01-31,-22.0,2,0.0013020551030287209,0.6550390120130576
2018-01-10,2748.23,2018,1,10,Wednesday,January,2,2018-01-31,-21.0,2,-0.0011128245067881792,0.6539261875062694
2018-01-11,2767.56,2018,1,11,Thursday,January,3,2018-01-31,-20.0,2,0.007008997490407509,0.6609351849966769
2018-01-12,2786.24,2018,1,12,Friday,January,4,2018-01-31,-19.0,2,0.006726951075669341,0.6676621360723463
2018-01-16,2776.42,2018,1,16,Tuesday,January,1,2018-01-31,-15.0,3,-0.0035306886277952643,0.664131447444551
2018-01-17,2802.56,2018,1,17,Wednesday,January,2,2018-01-31,-14.0,3,0.009370957160522941,0.6735024046050739
2018-01-18,2798.03,2018,1,18,Thursday,January,3,2018-01-31,-13.0,3,-0.0016176870607855776,0.6718847175442884
2018-01-19,2810.3,2018,1,19,Friday,January,4,2018-01-31,-12.0,3,0.004375641082824622,0.676260358627113
2018-01-22,2832.97,2018,1,22,Monday,January,0,2018-01-31,-9.0,4,0.008034392098314136,0.6842947507254271
2018-01-23,2839.13,2018,1,23,Tuesday,January,1,2018-01-31,-8.0,4,0.0021720359026726754,0.6864667866280998
2018-01-24,2837.54,2018,1,24,Wednesday,January,2,2018-01-31,-7.0,4,-0.000560187589407235,0.6859065990386926
2018-01-25,2839.25,2018,1,25,Thursday,January,3,2018-01-31,-6.0,4,0.0006024531651585008,0.6865090522038511
2018-01-26,2872.87,2018,1,26,Friday,January,4,2018-01-31,-5.0,4,0.011771597314994331,0.6982806495188454
2018-01-29,2853.53,2018,1,29,Monday,January,0,2018-01-31,-2.0,5,-0.006754705760661395,0.691525943758184
2018-01-30,2822.43,2018,1,30,Tuesday,January,1,2018-01-31,-1.0,5,-0.010958608318405894,0.6805673354397781
2018-01-31,2823.81,2018,1,31,Wednesday,January,2,2018-01-31,0.0,5,0.0004888208887612322,0.6810561563285393
2018-02-01,2821.98,2018,2,1,Thursday,February,3,2018-02-28,-27.0,1,-0.0006482706810171379,0.6804078856475222
2018-02-02,2762.13,2018,2,2,Friday,February,4,2018-02-28,-26.0,1,-0.021436645011316813,0.6589712406362054
2018-02-05,2648.94,2018,2,5,Monday,February,0,2018-02-28,-23.0,1,-0.04184256124518182,0.6171286793910236
2018-02-06,2695.14,2018,2,6,Tuesday,February,1,2018-02-28,-22.0,1,0.017290591086863927,0.6344192704778875
2018-02-07,2681.66,2018,2,7,Wednesday,February,2,2018-02-28,-21.0,1,-0.005014145306667217,0.6294051251712203
2018-02-08,2581.0,2018,2,8,Thursday,February,3,2018-02-28,-20.0,2,-0.038259085020510675,0.5911460401507096
2018-02-09,2619.55,2018,2,9,Friday,February,4,2018-02-28,-19.0,2,0.014825626559633598,0.6059716667103432
2018-02-12,2656.0,2018,2,12,Monday,February,0,2018-02-28,-16.0,2,0.013818684318076535,0.6197903510284197
2018-02-13,2662.94,2018,2,13,Tuesday,February,1,2018-02-28,-15.0,2,0.0026095439836835155,0.6223998950121032
2018-02-14,2698.63,2018,2,14,Wednesday,February,2,2018-02-28,-14.0,2,0.013313461230303858,0.6357133562424071
2018-02-15,2731.2,2018,2,15,Thursday,February,3,2018-02-28,-13.0,3,0.011996836229864805,0.6477101924722719
2018-02-16,2732.22,2018,2,16,Friday,February,4,2018-02-28,-12.0,3,0.00037339249475554226,0.6480835849670274
2018-02-20,2716.26,2018,2,20,Tuesday,February,1,2018-02-28,-8.0,3,-0.005858531424819624,0.6422250535422078
2018-02-21,2701.33,2018,2,21,Wednesday,February,2,2018-02-28,-7.0,3,-0.005511689809003073,0.6367133637332048
2018-02-22,2703.96,2018,2,22,Thursday,February,3,2018-02-28,-6.0,4,0.0009731208529206725,0.6376864845861254
2018-02-23,2747.3,2018,2,23,Friday,February,4,2018-02-28,-5.0,4,0.01590124602558518,0.6535877306117106
2018-02-26,2779.6,2018,2,26,Monday,February,0,2018-02-28,-2.0,4,0.01168842126055658,0.6652761518722672
2018-02-27,2744.28,2018,2,27,Tuesday,February,1,2018-02-28,-1.0,4,-0.012788286983878905,0.6524878648883883
2018-02-28,2713.83,2018,2,28,Wednesday,February,2,2018-02-28,0.0,4,-0.01115782419577016,0.6413300406926181
2018-03-01,2677.67,2018,3,1,Thursday,March,3,2018-03-31,-30.0,1,-0.01341390789066299,0.6279161328019551
2018-03-02,2691.25,2018,3,2,Friday,March,4,2018-03-31,-29.0,1,0.005058756308713441,0.6329748891106686
2018-03-05,2720.94,2018,3,5,Monday,March,0,2018-03-31,-26.0,1,0.010971639144904621,0.6439465282555732
2018-03-06,2728.12,2018,3,6,Tuesday,March,1,2018-03-31,-25.0,1,0.002635318442213652,0.6465818466977868
2018-03-07,2726.8,2018,3,7,Wednesday,March,2,2018-03-31,-24.0,1,-0.0004839667770610845,0.6460978799207258
2018-03-08,2738.97,2018,3,8,Thursday,March,3,2018-03-31,-23.0,2,0.004453176811945347,0.6505510567326711
2018-03-09,2786.57,2018,3,9,Friday,March,4,2018-03-31,-22.0,2,0.017229511513169093,0.6677805682458402
2018-03-12,2783.02,2018,3,12,Monday,March,0,2018-03-31,-19.0,2,-0.001274779824276706,0.6665057884215635
2018-03-13,2765.31,2018,3,13,Tuesday,March,1,2018-03-31,-18.0,2,-0.006383924585162681,0.6601218638364008
2018-03-14,2749.48,2018,3,14,Wednesday,March,2,2018-03-31,-17.0,2,-0.005740941532719646,0.6543809223036812
2018-03-15,2747.33,2018,3,15,Thursday,March,3,2018-03-31,-16.0,3,-0.0007822719394123823,0.6535986503642688
2018-03-16,2752.01,2018,3,16,Friday,March,4,2018-03-31,-15.0,3,0.0017020228353894495,0.6553006731996582
2018-03-19,2712.92,2018,3,19,Monday,March,0,2018-03-31,-12.0,3,-0.014306008195446474,0.6409946650042118
2018-03-20,2716.94,2018,3,20,Tuesday,March,1,2018-03-31,-11.0,3,0.0014807014304167865,0.6424753664346285
2018-03-21,2711.93,2018,3,21,Wednesday,March,2,2018-03-31,-10.0,3,-0.0018456884848019328,0.6406296779498266
2018-03-22,2643.69,2018,3,22,Thursday,March,3,2018-03-31,-9.0,4,-0.025484890016140405,0.6151447879336862
2018-03-23,2588.26,2018,3,23,Friday,March,4,2018-03-31,-8.0,4,-0.021189833248421053,0.5939549546852652
2018-03-26,2658.55,2018,3,26,Monday,March,0,2018-03-31,-5.0,4,0.026795026112632847,0.620749980797898
2018-03-27,2612.62,2018,3,27,Tuesday,March,1,2018-03-31,-4.0,4,-0.017427312133270867,0.6033226686646271
2018-03-28,2605.0,2018,3,28,Wednesday,March,2,2018-03-31,-3.0,4,-0.002920874045064359,0.6004017946195628
2018-03-29,2640.87,2018,3,29,Thursday,March,3,2018-03-31,-2.0,5,0.013675733119263178,0.614077527738826
2018-04-02,2581.88,2018,4,2,Monday,April,0,2018-04-30,-28.0,1,-0.022590592580476354,0.5914869351583496
2018-04-03,2614.45,2018,4,3,Tuesday,April,1,2018-04-30,-27.0,1,0.0125359346035534,0.604022869761903
2018-04-04,2644.69,2018,4,4,Wednesday,April,2,2018-04-30,-26.0,1,0.011500105825438922,0.6155229755873419
2018-04-05,2662.84,2018,4,5,Thursday,April,3,2018-04-30,-25.0,1,0.006839366240059874,0.6223623418274018
2018-04-06,2604.47,2018,4,6,Friday,April,4,2018-04-30,-24.0,1,-0.022164022802027894,0.6001983190253739
2018-04-09,2613.16,2018,4,9,Monday,April,0,2018-04-30,-21.0,2,0.003331017352751431,0.6035293363781253
2018-04-10,2656.87,2018,4,10,Tuesday,April,1,2018-04-30,-20.0,2,0.01658852125511512,0.6201178576332405
2018-04-11,2642.19,2018,4,11,Wednesday,April,2,2018-04-30,-19.0,2,-0.005540619488903609,0.6145772381443368
2018-04-12,2663.99,2018,4,12,Thursday,April,3,2018-04-30,-18.0,2,0.008216880187238651,0.6227941183315755
2018-04-13,2656.3,2018,4,13,Friday,April,4,2018-04-30,-17.0,2,-0.0028908218745016256,0.6199032964570739
2018-04-16,2677.84,2018,4,16,Monday,April,0,2018-04-30,-14.0,3,0.008076322362107646,0.6279796188191815
2018-04-17,2706.39,2018,4,17,Tuesday,April,1,2018-04-30,-13.0,3,0.010605144127270982,0.6385847629464525
2018-04-18,2708.64,2018,4,18,Wednesday,April,2,2018-04-30,-12.0,3,0.0008310203745827138,0.6394157833210352
2018-04-19,2693.13,2018,4,19,Thursday,April,3,2018-04-30,-11.0,3,-0.005742577941307836,0.6336732053797274
2018-04-20,2670.14,2018,4,20,Friday,April,4,2018-04-30,-10.0,3,-0.008573180471046271,0.6251000249086811
2018-04-23,2670.29,2018,4,23,Monday,April,0,2018-04-30,-7.0,4,5.6175251820889116e-05,0.625156200160502
2018-04-24,2634.56,2018,4,24,Tuesday,April,1,2018-04-30,-6.0,4,-0.01347089561834558,0.6116853045421564
2018-04-25,2639.4,2018,4,25,Wednesday,April,2,2018-04-30,-5.0,4,0.0018354334726682353,0.6135207380148247
2018-04-26,2666.94,2018,4,26,Thursday,April,3,2018-04-30,-4.0,4,0.010380129158368057,0.6239008671731927
2018-04-27,2669.91,2018,4,27,Friday,April,4,2018-04-30,-3.0,4,0.0011130162199064486,0.6250138833930992
2018-04-30,2648.05,2018,4,30,Monday,April,0,2018-04-30,0.0,5,-0.008221243907144071,0.6167926394859551
2018-05-01,2654.8,2018,5,1,Tuesday,May,1,2018-05-31,-30.0,1,0.0025458022179103423,0.6193384417038654
2018-05-02,2635.67,2018,5,2,Wednesday,May,2,2018-05-31,-29.0,1,-0.007231903167589593,0.6121065385362758
2018-05-03,2629.73,2018,5,3,Thursday,May,3,2018-05-31,-28.0,1,-0.0022562397993910466,0.6098502987368848
2018-05-04,2663.42,2018,5,4,Friday,May,4,2018-05-31,-27.0,1,0.012729831933829594,0.6225801306707144
2018-05-07,2672.63,2018,5,7,Monday,May,0,2018-05-31,-24.0,1,0.003451995069662317,0.6260321257403767
2018-05-08,2671.92,2018,5,8,Tuesday,May,1,2018-05-31,-23.0,2,-0.00026569121971942167,0.6257664345206573
2018-05-09,2697.79,2018,5,9,Wednesday,May,2,2018-05-31,-22.0,2,0.009635604216150284,0.6354020387368076
2018-05-10,2723.07,2018,5,10,Thursday,May,3,2018-05-31,-21.0,2,0.009327000979503453,0.644729039716311
2018-05-11,2727.72,2018,5,11,Friday,May,4,2018-05-31,-20.0,2,0.0017061751151761229,0.6464352148314871
2018-05-14,2730.13,2018,5,14,Monday,May,0,2018-05-31,-17.0,2,0.0008831316934818645,0.647318346524969
2018-05-15,2711.45,2018,5,15,Tuesday,May,1,2018-05-31,-16.0,3,-0.006865679959648929,0.6404526665653201
2018-05-16,2722.46,2018,5,16,Wednesday,May,2,2018-05-31,-15.0,3,0.004052336187627681,0.6445050027529478
2018-05-17,2720.13,2018,5,17,Thursday,May,3,2018-05-31,-14.0,3,-0.0008562100552644836,0.6436487926976833
2018-05-18,2712.97,2018,5,18,Friday,May,4,2018-05-31,-13.0,3,-0.002635697537312076,0.6410130951603712
2018-05-21,2733.01,2018,5,21,Monday,May,0,2018-05-31,-10.0,3,0.007359590175901154,0.6483726853362723
2018-05-22,2724.44,2018,5,22,Tuesday,May,1,2018-05-31,-9.0,4,-0.003140663512949615,0.6452320218233227
2018-05-23,2733.29,2018,5,23,Wednesday,May,2,2018-05-31,-8.0,4,0.0032431094088005707,0.6484751312321233
2018-05-24,2727.76,2018,5,24,Thursday,May,3,2018-05-31,-7.0,4,-0.002025252246427023,0.6464498789856963
2018-05-25,2721.33,2018,5,25,Friday,May,4,2018-05-31,-6.0,4,-0.002360028182485152,0.6440898508032111
2018-05-29,2689.86,2018,5,29,Tuesday,May,1,2018-05-31,-2.0,5,-0.011631583739264428,0.6324582670639467
2018-05-30,2724.01,2018,5,30,Wednesday,May,2,2018-05-31,-1.0,5,0.012615911702765992,0.6450741787667127
2018-05-31,2705.27,2018,5,31,Thursday,May,3,2018-05-31,0.0,5,-0.006903336878120392,0.6381708418885923
2018-06-01,2734.62,2018,6,1,Friday,June,4,2018-06-30,-29.0,1,0.010790764075641945,0.6489616059642342
2018-06-04,2746.87,2018,6,4,Monday,June,0,2018-06-30,-26.0,1,0.004469595089461542,0.6534312010536958
2018-06-05,2748.8,2018,6,5,Tuesday,June,1,2018-06-30,-25.0,1,0.0007023711683356026,0.6541335722220314
2018-06-06,2772.35,2018,6,6,Wednesday,June,2,2018-06-30,-24.0,1,0.008530883175666304,0.6626644553976977
2018-06-07,2770.37,2018,6,7,Thursday,June,3,2018-06-30,-23.0,1,-0.0007144506972114328,0.6619500047004863
2018-06-08,2779.03,2018,6,8,Friday,June,4,2018-06-30,-22.0,2,0.0031210606659346496,0.6650710653664209
2018-06-11,2782.0,2018,6,11,Monday,June,0,2018-06-30,-19.0,2,0.0010681475490628145,0.6661392129154837
2018-06-12,2786.85,2018,6,12,Tuesday,June,1,2018-06-30,-18.0,2,0.00174183223690072,0.6678810451523844
2018-06-13,2775.63,2018,6,13,Wednesday,June,2,2018-06-30,-17.0,2,-0.0040341772794629804,0.6638468678729215
2018-06-14,2782.49,2018,6,14,Thursday,June,3,2018-06-30,-16.0,2,0.002468461812028977,0.6663153296849504
2018-06-15,2779.66,2018,6,15,Friday,June,4,2018-06-30,-15.0,3,-0.0010175922059643128,0.6652977374789861
2018-06-18,2773.75,2018,6,18,Monday,June,0,2018-06-30,-12.0,3,-0.002128422800087293,0.6631693146788988
2018-06-19,2762.59,2018,6,19,Tuesday,June,1,2018-06-30,-11.0,3,-0.004031549765964648,0.6591377649129342
2018-06-20,2767.32,2018,6,20,Wednesday,June,2,2018-06-30,-10.0,3,0.001710697336311462,0.6608484622492456
2018-06-21,2749.76,2018,6,21,Thursday,June,3,2018-06-30,-9.0,3,-0.006365707692292055,0.6544827545569536
2018-06-22,2754.88,2018,6,22,Friday,June,4,2018-06-30,-8.0,4,0.0018602493447312796,0.6563430039016849
2018-06-25,2717.07,2018,6,25,Monday,June,0,2018-06-30,-5.0,4,-0.013819790665146492,0.6425232132365384
2018-06-26,2723.06,2018,6,26,Tuesday,June,1,2018-06-30,-4.0,4,0.0022021541473096207,0.644725367383848
2018-06-27,2699.63,2018,6,27,Wednesday,June,2,2018-06-30,-3.0,4,-0.008641521386802076,0.6360838459970459
2018-06-28,2716.31,2018,6,28,Thursday,June,3,2018-06-30,-2.0,4,0.006159615039220689,0.6422434610362666
2018-06-29,2718.37,2018,6,29,Friday,June,4,2018-06-30,-1.0,5,0.0007580943491278802,0.6430015553853945
2018-07-02,2726.71,2018,7,2,Monday,July,0,2018-07-31,-29.0,1,0.0030633182696382377,0.6460648736550327
2018-07-03,2713.22,2018,7,3,Tuesday,July,1,2018-07-31,-28.0,1,-0.004959632808581027,0.6411052408464517
2018-07-05,2736.61,2018,7,5,Thursday,July,3,2018-07-31,-26.0,1,0.00858380669408465,0.6496890475405364
2018-07-06,2759.82,2018,7,6,Friday,July,4,2018-07-31,-25.0,1,0.008445532084703444,0.6581345796252398
2018-07-09,2784.17,2018,7,9,Monday,July,0,2018-07-31,-22.0,2,0.00878434361527436,0.6669189232405142
2018-07-10,2793.84,2018,7,10,Tuesday,July,1,2018-07-31,-21.0,2,0.0034671897996760848,0.6703861130401902
2018-07-11,2774.02,2018,7,11,Wednesday,July,2,2018-07-31,-20.0,2,-0.007119461953973172,0.6632666510862171
2018-07-12,2798.29,2018,7,12,Thursday,July,3,2018-07-31,-19.0,2,0.008710984661528975,0.671977635747746
2018-07-13,2801.31,2018,7,13,Friday,July,4,2018-07-31,-18.0,2,0.0010786485794733736,0.6730562843272194
2018-07-16,2798.43,2018,7,16,Monday,July,0,2018-07-31,-15.0,3,-0.0010286192765862623,0.6720276650506332
2018-07-17,2809.55,2018,7,17,Tuesday,July,1,2018-07-31,-14.0,3,0.0039657825363441646,0.6759934475869773
2018-07-18,2815.62,2018,7,18,Wednesday,July,2,2018-07-31,-13.0,3,0.002158157835582486,0.6781516054225598
2018-07-19,2804.49,2018,7,19,Thursday,July,3,2018-07-31,-12.0,3,-0.003960781746415343,0.6741908236761445
2018-07-20,2801.83,2018,7,20,Friday,July,4,2018-07-31,-11.0,3,-0.0009489291369755293,0.6732418945391689
2018-07-23,2806.98,2018,7,23,Monday,July,0,2018-07-31,-8.0,4,0.001836397184893812,0.6750782917240628
2018-07-24,2820.4,2018,7,24,Tuesday,July,1,2018-07-31,-7.0,4,0.004769546552918058,0.6798478382769808
2018-07-25,2846.07,2018,7,25,Wednesday,July,2,2018-07-31,-6.0,4,0.009060376426541339,0.6889082147035221
2018-07-26,2837.44,2018,7,26,Thursday,July,3,2018-07-31,-5.0,4,-0.003036858079784821,0.6858713566237373
2018-07-27,2818.82,2018,7,27,Friday,July,4,2018-07-31,-4.0,4,-0.006583879546122162,0.6792874770776152
2018-07-30,2802.6,2018,7,30,Monday,July,0,2018-07-31,-1.0,5,-0.0057707999094027684,0.6735166771682124
2018-07-31,2816.29,2018,7,31,Tuesday,July,1,2018-07-31,0.0,5,0.004872858193981422,0.6783895353621938
2018-08-01,2813.36,2018,8,1,Wednesday,August,2,2018-08-31,-30.0,1,-0.0010409173801422256,0.6773486179820516
2018-08-02,2827.22,2018,8,2,Thursday,August,3,2018-08-31,-29.0,1,0.004914398127409569,0.6822630161094612
2018-08-03,2840.35,2018,8,3,Friday,August,4,2018-08-31,-28.0,1,0.004633387321150373,0.6868964034306115
2018-08-06,2850.4,2018,8,6,Monday,August,0,2018-08-31,-25.0,1,0.0035320512931100723,0.6904284547237216
2018-08-07,2858.45,2018,8,7,Tuesday,August,1,2018-08-31,-24.0,1,0.0028201845679713955,0.693248639291693
2018-08-08,2857.7,2018,8,8,Wednesday,August,2,2018-08-31,-23.0,2,-0.0002624143888114716,0.6929862249028815
2018-08-09,2853.58,2018,8,9,Thursday,August,3,2018-08-31,-22.0,2,-0.001442759141442096,0.6915434657614394
2018-08-10,2833.28,2018,8,10,Friday,August,4,2018-08-31,-21.0,2,-0.0071392952256221776,0.6844041705358173
2018-08-13,2821.93,2018,8,13,Monday,August,0,2018-08-31,-18.0,2,-0.004014003101378449,0.6803901674344388
2018-08-14,2839.96,2018,8,14,Tuesday,August,1,2018-08-31,-17.0,2,0.006368919546678065,0.6867590869811169
2018-08-15,2818.37,2018,8,15,Wednesday,August,2,2018-08-31,-16.0,3,-0.007631263915858,0.6791278230652589
2018-08-16,2840.69,2018,8,16,Thursday,August,3,2018-08-31,-15.0,3,0.007888276759113744,0.6870160998243726
2018-08-17,2850.13,2018,8,17,Friday,August,4,2018-08-31,-14.0,3,0.003317626865218415,0.690333726689591
2018-08-20,2857.05,2018,8,20,Monday,August,0,2018-08-31,-11.0,3,0.0024250166951826913,0.6927587433847737
2018-08-21,2862.96,2018,8,21,Tuesday,August,1,2018-08-31,-10.0,3,0.002066430689121823,0.6948251740738955
2018-08-22,2861.82,2018,8,22,Wednesday,August,2,2018-08-31,-9.0,4,-0.0003982685850179024,0.6944269054888776
2018-08-23,2856.98,2018,8,23,Thursday,August,3,2018-08-31,-8.0,4,-0.0016926632005294096,0.6927342422883482
2018-08-24,2874.69,2018,8,24,Friday,August,4,2018-08-31,-7.0,4,0.006179719474591394,0.6989139617629396
2018-08-27,2896.74,2018,8,27,Monday,August,0,2018-08-31,-4.0,4,0.007641124395723509,0.7065550861586631
2018-08-28,2897.52,2018,8,28,Tuesday,August,1,2018-08-31,-3.0,4,0.00026923196567363306,0.7068243181243368
2018-08-29,2914.04,2018,8,29,Wednesday,August,2,2018-08-31,-2.0,5,0.005685235804660849,0.7125095539289976
2018-08-30,2901.13,2018,8,30,Thursday,August,3,2018-08-31,-1.0,5,-0.004440118245784497,0.7080694356832131
2018-08-31,2901.52,2018,8,31,Friday,August,4,2018-08-31,0.0,5,0.00013442134217545032,0.7082038570253886
2018-09-04,2896.72,2018,9,4,Tuesday,September,1,2018-09-30,-26.0,1,-0.0016556752036844813,0.7065481818217041
2018-09-05,2888.6,2018,9,5,Wednesday,September,2,2018-09-30,-25.0,1,-0.002807106722542585,0.7037410750991615
2018-09-06,2878.05,2018,9,6,Thursday,September,3,2018-09-30,-24.0,1,-0.0036589741948480636,0.7000821009043134
2018-09-07,2871.68,2018,9,7,Friday,September,4,2018-09-30,-23.0,1,-0.0022157571246541607,0.6978663437796593
2018-09-10,2877.13,2018,9,10,Monday,September,0,2018-09-30,-20.0,2,0.0018960451407243895,0.6997623889203837
2018-09-11,2887.89,2018,9,11,Tuesday,September,1,2018-09-30,-19.0,2,0.00373286215637858,0.7034952510767623
2018-09-12,2888.92,2018,9,12,Wednesday,September,2,2018-09-30,-18.0,2,0.00035659819551447924,0.7038518492722767
2018-09-13,2904.18,2018,9,13,Thursday,September,3,2018-09-30,-17.0,2,0.005268348654683841,0.7091201979269606
2018-09-14,2904.98,2018,9,14,Friday,September,4,2018-09-30,-16.0,2,0.0002754270858638108,0.7093956250128244
2018-09-17,2888.8,2018,9,17,Monday,September,0,2018-09-30,-13.0,3,-0.005585314617481352,0.703810310395343
2018-09-18,2904.31,2018,9,18,Tuesday,September,1,2018-09-30,-12.0,3,0.0053546495954313045,0.7091649599907743
2018-09-19,2907.95,2018,9,19,Wednesday,September,2,2018-09-30,-11.0,3,0.0012525249991828247,0.7104174849899572
2018-09-20,2930.75,2018,9,20,Thursday,September,3,2018-09-30,-10.0,3,0.0078099973940757295,0.7182274823840329
2018-09-21,2929.67,2018,9,21,Friday,September,4,2018-09-30,-9.0,3,-0.000368574270180666,0.7178589081138522
2018-09-24,2919.37,2018,9,24,Monday,September,0,2018-09-30,-6.0,4,-0.0035219491222058252,0.7143369589916464
2018-09-25,2915.56,2018,9,25,Tuesday,September,1,2018-09-30,-5.0,4,-0.001305928448663174,0.7130310305429832
2018-09-26,2905.97,2018,9,26,Wednesday,September,2,2018-09-30,-4.0,4,-0.0032946695026323525,0.7097363610403509
2018-09-27,2914.0,2018,9,27,Thursday,September,3,2018-09-30,-3.0,4,0.002759466146894596,0.7124958271872455
2018-09-28,2913.98,2018,9,28,Friday,September,4,2018-09-30,-2.0,4,-6.863441535109871e-06,0.7124889637457104
2018-10-01,2924.59,2018,10,1,Monday,October,0,2018-10-31,-30.0,1,0.003634455587306462,0.7161234193330168
2018-10-02,2923.43,2018,10,2,Tuesday,October,1,2018-10-31,-29.0,1,-0.00039671547471265,0.7157267038583042
2018-10-03,2925.51,2018,10,3,Wednesday,October,2,2018-10-31,-28.0,1,0.000711240015347947,0.7164379438736521
2018-10-04,2901.61,2018,10,4,Thursday,October,3,2018-10-31,-27.0,1,-0.008203069104388838,0.7082348747692633
2018-10-05,2885.57,2018,10,5,Friday,October,4,2018-10-31,-26.0,1,-0.005543301253227106,0.7026915735160362
2018-10-08,2884.43,2018,10,8,Monday,October,0,2018-10-31,-23.0,2,-0.0003951473188328336,0.7022964261972033
2018-10-09,2880.34,2018,10,9,Tuesday,October,1,2018-10-31,-22.0,2,-0.0014189640475690268,0.7008774621496343
2018-10-10,2785.68,2018,10,10,Wednesday,October,2,2018-10-31,-21.0,2,-0.033416333989062075,0.6674611281605722
2018-10-11,2728.37,2018,10,11,Thursday,October,3,2018-10-31,-20.0,2,-0.020787647463574643,0.6466734806969976
2018-10-12,2767.13,2018,10,12,Friday,October,4,2018-10-31,-19.0,2,0.014106320709680986,0.6607798014066786
2018-10-15,2750.79,2018,10,15,Monday,October,0,2018-10-31,-16.0,3,-0.005922538841602432,0.6548572625650761
2018-10-16,2809.92,2018,10,16,Tuesday,October,1,2018-10-31,-15.0,3,0.02126787003864994,0.6761251326037261
2018-10-17,2809.21,2018,10,17,Wednesday,October,2,2018-10-31,-14.0,3,-0.0002527081607928139,0.6758724244429333
2018-10-18,2768.78,2018,10,18,Thursday,October,3,2018-10-31,-13.0,3,-0.014496515061646065,0.6613759093812872
2018-10-19,2767.78,2018,10,19,Friday,October,4,2018-10-31,-12.0,3,-0.00036123513910180094,0.6610146742421854
2018-10-22,2755.88,2018,10,22,Monday,October,0,2018-10-31,-9.0,4,-0.004308743988789665,0.6567059302533957
2018-10-23,2740.69,2018,10,23,Tuesday,October,1,2018-10-31,-8.0,4,-0.005527097324213415,0.6511788329291823
2018-10-24,2656.1,2018,10,24,Wednesday,October,2,2018-10-31,-7.0,4,-0.03135083200711897,0.6198280009220634
2018-10-25,2705.57,2018,10,25,Thursday,October,3,2018-10-31,-6.0,4,0.018453729479332104,0.6382817304013955
2018-10-26,2658.69,2018,10,26,Friday,October,4,2018-10-31,-5.0,4,-0.017479090705259992,0.6208026396961355
2018-10-29,2641.25,2018,10,29,Monday,October,0,2018-10-31,-2.0,5,-0.006581230333774002,0.6142214093623615
2018-10-30,2682.63,2018,10,30,Tuesday,October,1,2018-10-31,-1.0,5,0.015545366655689286,0.6297667760180508
2018-10-31,2711.74,2018,10,31,Wednesday,October,2,2018-10-31,0.0,5,0.010792838671998872,0.6405596146900496
2018-11-01,2740.37,2018,11,1,Thursday,November,3,2018-11-30,-29.0,1,0.010502452503905246,0.6510620671939549
2018-11-02,2723.06,2018,11,2,Friday,November,4,2018-11-30,-28.0,1,-0.006336699810106872,0.644725367383848
2018-11-05,2738.31,2018,11,5,Monday,November,0,2018-11-30,-25.0,1,0.00558469381702853,0.6503100612008765
2018-11-06,2755.45,2018,11,6,Tuesday,November,1,2018-11-30,-24.0,1,0.006239826862748821,0.6565498880636254
2018-11-07,2813.89,2018,11,7,Wednesday,November,2,2018-11-30,-23.0,1,0.020987099015789212,0.6775369870794146
2018-11-08,2806.83,2018,11,8,Thursday,November,3,2018-11-30,-22.0,2,-0.0025121349979597696,0.6750248520814548
2018-11-09,2781.01,2018,11,9,Friday,November,4,2018-11-30,-21.0,2,-0.009241561593021252,0.6657832904884335
2018-11-12,2726.22,2018,11,12,Monday,November,0,2018-11-30,-18.0,2,-0.01989813672759233,0.6458851537608412
2018-11-13,2722.18,2018,11,13,Tuesday,November,1,2018-11-30,-17.0,2,-0.0014830044565128375,0.6444021493043284
2018-11-14,2701.58,2018,11,14,Wednesday,November,2,2018-11-30,-16.0,2,-0.007596242848709522,0.6368059064556189
2018-11-15,2730.2,2018,11,15,Thursday,November,3,2018-11-30,-15.0,3,0.010538079545353796,0.6473439860009726
2018-11-16,2736.27,2018,11,16,Friday,November,4,2018-11-30,-14.0,3,0.00222081251512396,0.6495647985160966
